ID,Section ID,Section Name,Section Name Arabic,Attribute ID,Attribute Name,Parameter ID,Parameter Name,Mandate Level,Value Description,PE,CE,SR,PR,PF,Website,Mobile,EServices
367,QGOC-2,Content (Graphics & Multimedia),المحتوى (الرسومات والوسائط المتعددة),QGOC-2.6,Contents Consideration,QGOC-2.6.1,Contents Considerations,M2,"Content should respect Qatari cultural values at all times. Any content related to the any of the following topic is strictly restricted and prohibited:
• Gambling
• Offensive Content
• Nudity/Sexually explicit or suggestive
• Non Sharia Complaint
• Illegal Activities Promotion
• Advocating against culture, religion, and leadership
",,Y,,,,,Y,
368,QGOC-2,Content (Graphics & Multimedia),المحتوى (الرسومات والوسائط المتعددة),QGOC-2.7,Copyright & Credits,QGOC-2.7.1,Copyright,M1,"All content created for the agencies, by the agencies, shall be copyrighted.",,Y,,,,,Y,
369,QGOC-2,Content (Graphics & Multimedia),المحتوى (الرسومات والوسائط المتعددة),QGOC-2.7,Copyright & Credits,QGOC-2.7.2,Credits,M1,"All content (including text, image, audio, video) used from other sources, must have usage license, and credit must be mentioned",,Y,,,,,Y,
370,QGOC-2,Content (Graphics & Multimedia),المحتوى (الرسومات والوسائط المتعددة),QGOC-2.8,Organization Chart,QGOC-2.8.1,Organization Structure,M1,"All agencies must provide the organization structure of the respective agency, with clear profiles and roles",,Y,,,,,Y,
371,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.1,Eservices Page,M1,Agencies must provide dedicated page for all Eservices,,Y,,,,,Y,
372,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.2,Eservices Lists,M1,"The dedicated Eservices page must provide a list of Eservices provided by the Ministry or Agencies.

The users should be able to view the Eservices in a list view or a grid view",,Y,,,,,Y,
373,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.3,Most used / Trending Eservices,M2,The most used and trending eServices should also be displayed in the Eservices Page,,Y,,,,,Y,
374,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.4,Search Eservices,M1,"Users should be able to Search  Eservices on the Eservices Page.

Eservices will be searchable by applicable options for each agency or ministry, including but not limited to Department, Persona, Type, etc.",,Y,,,,,Y,
375,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.5,Sort Eservices,M1,"Users must  be able to atleast Sort Eservices on the Eservices Page by Name. 

Agencies may also provide other sort option such as sort by department / persona / type / etc.",,Y,,,,,Y,
376,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.6,Pagination or Scroll down,M1,"For minsitries and agencies providing a long list of Eservice, there should be provision for pagination or scroll down for more Eservices",,Y,,,,,Y,
377,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.7,Eservices Icon,M1,Minsitries or Agencies must provide an Icon to uniquely identify an Eservice,,Y,,,,,Y,
378,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.8,Eservices Name,M1,Minsitries or Agencies must provide an Name to uniquely identify an Eservice,,Y,,,,,Y,
379,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.9,Eservices Brief Description,M1,Minsitries or Agencies must provide a brief description of the Eservices,,Y,,,,,Y,
380,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.10,Eservices Parameters,M1,"Minsitries or Agencies must provide parametric information applicabel for the agency or minisitry , such as, but not limited to Department, Persona, Type, Sector, etc",,Y,,,,,Y,
381,QGOC-3,Content (Eservices),المحتوى (الخدمات الالكترونيه),QGOC-3.1,Eservices Listing,QGOC-3.1.11,Eservices Link,M1,"On click on Eservices, the users should be navigated to the respective Eservice Page.",,Y,,,,,Y,
382,QGMS-6,Search,البحث,QGMS-6.1,Search Scope - Internal,QGMS-6.1.1,Current App,M2,Agencies must provide options to user to choose to search in the current agency in the App,,Y,,,,,Y,
383,QGMS-6,Search,البحث,QGMS-6.1,Search Scope - Across Ministries,QGMS-6.1.2,All Qatar government,M2,Agencies must provide options to user to choose across all Qatar government in the App,,Y,,,,,Y,
384,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.1,Page header and footer,M2,"The screen header and footer must comply with the layout and style, for mobile web",,Y,,,,,Y,
385,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.2,Breadcrumbs,M2,If rest of the app uses breadcrumbs then breadcrumbs must be used in the search result page.,,Y,,,,,Y,
386,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.3,Result set description,M2,The result set must display the total number of results and which of these results are being displayed on the current screen. The result set must indicate the search terms used.,,Y,,,,,Y,
387,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.4,Search result entries,M2,"• Search results must have a relevant title linked to the result followed by a short description of the search result. 
• The search result title must be hyperlinked to the search result. 
• The text size of the title should be greater than the brief description of the result. 
• The results must be displayed in vertical list.
• The results must be ordered according to the relevance to the search terms, from most relevant to least relevant.
",,Y,,,,,Y,
388,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.5,File type and size,M2,"• The file type and size must be adjacent to the search result title
• It should not be hyperlink.
• Must be in the format ‘file type’, ‘numeric size’, ‘unit of measure’) e.g. (PDF, 1.7 MB)  
",,Y,,,,,Y,
389,QGMS-6,Search,البحث,QGMS-6.2,Search Results,QGMS-6.2.6,Pagination,M2,"For user’s easy navigation pagination must be used.
• Each page must display 10 search results at a time unless there are fewer number of results than 10.
• Search result page must display linked page number for each search screen
• Must provide ‘Next’ and ‘Previous’ links at either end of the pagination if there are more than one page.
• Pagination element must be displayed at the bottom of the page just below the last search result.   
",,Y,,,,,Y,
390,QGMS-6,Search,البحث,QGMS-6.3,No Search Results,QGMS-6.3.1,No search results message text,M2,"The 'no search results' message text must be displayed below the Search box group, 'featured search' result or 'spelling suggestion', whichever comes last.
Example 'no search results message text':
'Your search for (insert search terms) did not return any results.
",,Y,,,,,Y,
391,QGMS-6,Search,البحث,QGMS-6.3,No Search Results,QGMS-6.3.2,Search tips,M2,"The search tips must be provided when ‘no search results’ is found. 
The search tips must have a heading of ‘Tips for searching’
",,Y,,,,,Y,
392,QGMS-6,Search,البحث,QGMS-6.3,No Search Results,QGMS-6.3.3,Alternative search options,M3,"The alternative search options should be provided when ‘no search results’ is found. 
The alternative search options must have a heading of ‘Alternatively you can try’
",,Y,,,,,Y,
393,QGMS-6,Search,البحث,QGMS-6.4,Featured Searches,QGMS-6.4.1,Featured search result,M3,"Predefined recommended search results are ‘featured search’ results. These are displayed in search result page when search terms match predefined condition. 
• “Featured search” should be displayed above the normal search results.
",,Y,,,,,Y,
394,QGMS-6,Search,البحث,QGMS-6.5,Spelling Suggestions,QGMS-6.5,Spelling suggestions display,M3,"When search terms are not recognized by the search engine then ‘spelling suggestions’ are displayed as alternative.
• The suggestions must follow the text ‘Did you mean:’.
• The line must end with a question mark.
• Corrected term must be bold. 
• ‘Spelling suggestions’ must be displayed above the search result entries.
",,Y,,,,,Y,
395,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.1,Assistive technologies,QGMS-7.1.1,Text Zoom,M1,"• There should be option to resize text by the app without loss of content or functionality. 
• The default browser function for text resizing should always be available.
",Y,,,,,,Y,
396,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.1,Assistive technologies,QGMS-7.1.2,Screen Reader,M1,"• Apps should support screen readers by providing textual alternatives for any non-text content.
• Agencies should provide text alternatives for any non-text content so that it can be changed into speech.
• The apps should be rigorously tested using screen readers
",Y,,,,,,Y,
397,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.1,Assistive technologies,QGMS-7.1.3,Color Inversion,M1,The app should provide controls that allows users to invert the colors.,Y,,,,,,Y,
398,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.1,Assistive technologies,QGMS-7.1.4,Assistive Touch,M1,The app should provide a assistive touch feature,Y,,,,,,Y,
399,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.1,Assistive technologies,QGMS-7.1.5,Led Flash Alerts,M1,The App should provide feature to provide LED flash for any notification of Alerts,Y,,,,,,Y,
400,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.2,"Navigation, Content Structure, Sitemap",QGMS-7.2.1,App Content Structure,M3,"• Content structure should provide quick access to required content.
• App should not allow for horizontal scrolling on mobile devices
• Orientation on mobile devices; not fixed, device allows Landscape and Portrait
",Y,,,,,,Y,
401,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.2,"Navigation, Content Structure, Sitemap",QGMS-7.2.2,App Navigation,M3,"• Screens that have no navigational options should not be created or user should not be directed into such pages.
•  The hyperlinks on the horizontal navigation panel shall be consistent across the app.
• The App shall have a common, App-wide navigational scheme.
• On long pages, provide a ‘list of contents’ with links that take users to the corresponding content farther down the screen.
• Ensure menus in responsive mode are accessible by Gesture (E.g. IOS Left or Right Swipe to navigate between links or buttons)
",Y,,,,,,Y,
402,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.3,Style,QGMS-7.3.1,Colors and Contrast,M2,"Contrast (Minimum): The visual presentation of text and images of text has a contrast ratio of at least 4.5:1. WCAG 2.0 (AA)
o Web page background and foreground text colors should contrast
to the minimum requirements
o All visual presentations in the website which include; Web Design,
Flash, Videos, Photos and Graphics must have sufficient contrast
• Contrast (Enhanced): The visual presentation of text and images of text has a contrast ratio of at least 7:1. WCAG 2.0 (AAA)
• If Red TEXT is used on a white background, achieve a 6:1 contrast ratio or better Usability.

",Y,,,,,,Y,
403,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.3,Style,QGMS-7.3.2,Text,M2,CSS shall be designed as per WCAG Guidelines or follow Qatar Govt. Mobile App CSS and Style Templates which is as per WCAG standards.,Y,,,,,,Y,
404,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.3,Style,QGMS-7.3.3,Frame / iFrame ,M3,"Content, if any, in Iframes in website, should be converted and displayed in mobile supported technologies such as full model",Y,,,,,,Y,
405,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.3,Style,QGMS-7.3.4,Tables,M3,Not Recommended for only layout purposes. Use Tables only for Tabular data as per WCAG Guidelines with Table caption and Table header,Y,Y,,,,,Y,
406,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.4,Content (Graphics & Multimedia),QGMS-7.4.1,Multi-Media Content,M3,"Should provide accessible content for all multimedia content in both English and Arabic
For Audio-only and Video-only (Prerecorded):
• Prerecorded Video : Provide synchronized Caption (Sub-Title) with the video

• If online tools are used, the content will still be edited to make sure it is correct and avoid any inaccuracy.
• Videos with no speech/conversation will require editors to provide the relevant content describing the action taking place.
• The captioning must include descriptions accounting for audible outputs derived from the environment in the video (e.g. shutting of door, car engine ignition, gusting of wind, etc.)

• Prerecorded Audio: Provide Caption or Text Transcript.
• If Text Transcript is used, the link should be clearly labeled
• The alternative text content must include descriptions accounting for audible outputs derived from the environment in the audio (e.g. shutting of door, car engine ignition, gusting of wind, etc.)

• Provide Audio description / Narration where there is no spoken dialogue in videos
",Y,Y,,,,,Y,
407,QGMS-7, Accessibility,سهولة الوصول,QGMS-7.4,Content (Graphics & Multimedia),QGMS-7.4.2,Images and Graphics,M3,"Should provide alternative text for all images and graphics, in both English and Arabic. The text alternative of an image used as a link or as a button should describe the functionality of the link or button rather than the visual image.

When using complex images; charts, flow charts and diagrams, use LONG description attribute in the image source tag linked to a text only equivalent webpage.
",Y,Y,,,,,Y,
